,cl_node,ref,clause_type,verse_text,cl_text,target_ph,xphrase_function
13367,468013,2_Kings 24:12,clause_x,וַיֵּצֵ֞א יְהֹויָכִ֤ין מֶֽלֶךְ־יְהוּדָה֙ עַל־מֶ֣לֶךְ בָּבֶ֔ל ה֣וּא וְאִמֹּ֔ו וַעֲבָדָ֖יו וְשָׂרָ֣יו וְסָֽרִיסָ֑יו וַיִּקַּ֤ח אֹתֹו֙ מֶ֣לֶךְ בָּבֶ֔ל בִּשְׁנַ֥ת שְׁמֹנֶ֖ה לְמָלְכֹֽו׃ ,וַיִּקַּ֤ח אֹתֹו֙ מֶ֣לֶךְ בָּבֶ֔ל בִּשְׁנַ֥ת שְׁמֹנֶ֖ה ,בִּשְׁנַ֥ת שְׁמֹנֶ֖ה ,Time
13396,468136,Isaiah 1:1,clause_x,חֲזֹון֙ יְשַֽׁעְיָ֣הוּ בֶן־אָמֹ֔וץ אֲשֶׁ֣ר חָזָ֔ה עַל־יְהוּדָ֖ה וִירוּשָׁלִָ֑ם בִּימֵ֨י עֻזִּיָּ֧הוּ יֹותָ֛ם אָחָ֥ז יְחִזְקִיָּ֖הוּ מַלְכֵ֥י יְהוּדָֽה׃ ,אֲשֶׁ֣ר חָזָ֔ה עַל־יְהוּדָ֖ה וִירוּשָׁלִָ֑ם בִּימֵ֨י עֻזִּיָּ֧הוּ יֹותָ֛ם אָחָ֥ז יְחִזְקִיָּ֖הוּ מַלְכֵ֥י יְהוּדָֽה׃ ,בִּימֵ֨י עֻזִּיָּ֧הוּ יֹותָ֛ם אָחָ֥ז יְחִזְקִיָּ֖הוּ מַלְכֵ֥י יְהוּדָֽה׃ ,Time
13645,469984,Isaiah 26:9,clause_x,נַפְשִׁ֤י אִוִּיתִ֨יךָ֙ בַּלַּ֔יְלָה אַף־רוּחִ֥י בְקִרְבִּ֖י אֲשַֽׁחֲרֶ֑ךָּ כִּ֞י כַּאֲשֶׁ֤ר מִשְׁפָּטֶ֨יךָ֙ לָאָ֔רֶץ צֶ֥דֶק לָמְד֖וּ יֹשְׁבֵ֥י תֵבֵֽל׃ ,אִוִּיתִ֨יךָ֙ בַּלַּ֔יְלָה ,בַּלַּ֔יְלָה ,Time
13896,472457,Isaiah 50:4,clause_x,אֲדֹנָ֣י יְהֹוִ֗ה נָ֤תַן לִי֙ לְשֹׁ֣ון לִמּוּדִ֔ים לָדַ֛עַת לָע֥וּת אֶת־יָעֵ֖ף דָּבָ֑ר יָעִ֣יר׀ בַּבֹּ֣קֶר בַּבֹּ֗קֶר יָעִ֥יר לִי֙ אֹ֔זֶן לִשְׁמֹ֖עַ כַּלִּמּוּדִֽים׃ ,יָעִ֣יר׀ בַּבֹּ֣קֶר בַּבֹּ֗קֶר ,בַּבֹּ֣קֶר בַּבֹּ֗קֶר ,Time
14017,473831,Jeremiah 1:2,clause_x,אֲשֶׁ֨ר הָיָ֤ה דְבַר־יְהוָה֙ אֵלָ֔יו בִּימֵ֛י יֹאשִׁיָּ֥הוּ בֶן־אָמֹ֖ון מֶ֣לֶךְ יְהוּדָ֑ה בִּשְׁלֹשׁ־עֶשְׂרֵ֥ה שָׁנָ֖ה לְמָלְכֹֽו׃ ,אֲשֶׁ֨ר הָיָ֤ה דְבַר־יְהוָה֙ אֵלָ֔יו בִּימֵ֛י יֹאשִׁיָּ֥הוּ בֶן־אָמֹ֖ון מֶ֣לֶךְ יְהוּדָ֑ה בִּשְׁלֹשׁ־עֶשְׂרֵ֥ה שָׁנָ֖ה ,בִּשְׁלֹשׁ־עֶשְׂרֵ֥ה שָׁנָ֖ה ,Time
14114,474699,Jeremiah 7:12,clause_x,כִּ֣י לְכוּ־נָ֗א אֶל־מְקֹומִי֙ אֲשֶׁ֣ר בְּשִׁילֹ֔ו אֲשֶׁ֨ר שִׁכַּ֧נְתִּֽי שְׁמִ֛י שָׁ֖ם בָּרִֽאשֹׁונָ֑ה וּרְאוּ֙ אֵ֣ת אֲשֶׁר־עָשִׂ֣יתִי לֹ֔ו מִפְּנֵ֕י רָעַ֖ת עַמִּ֥י יִשְׂרָאֵֽל׃ ,אֲשֶׁ֨ר שִׁכַּ֧נְתִּֽי שְׁמִ֛י שָׁ֖ם בָּרִֽאשֹׁונָ֑ה ,בָּרִֽאשֹׁונָ֑ה ,Time
14341,476156,Jeremiah 20:16,clause_x,וְהָיָה֙ הָאִ֣ישׁ הַה֔וּא כֶּֽעָרִ֛ים אֲשֶׁר־הָפַ֥ךְ יְהוָ֖ה וְלֹ֣א נִחָ֑ם וְשָׁמַ֤ע זְעָקָה֙ בַּבֹּ֔קֶר וּתְרוּעָ֖ה בְּעֵ֥ת צָהֳרָֽיִם׃ ,וְשָׁמַ֤ע זְעָקָה֙ בַּבֹּ֔קֶר ,בַּבֹּ֔קֶר ,Time
14372,476358,Jeremiah 22:30,clause_x,כֹּ֣ה׀ אָמַ֣ר יְהוָ֗ה כִּתְב֞וּ אֶת־הָאִ֤ישׁ הַזֶּה֙ עֲרִירִ֔י גֶּ֖בֶר לֹא־יִצְלַ֣ח בְּיָמָ֑יו כִּי֩ לֹ֨א יִצְלַ֜ח מִזַּרְעֹ֗ו אִ֚ישׁ יֹשֵׁב֙ עַל־כִּסֵּ֣א דָוִ֔ד וּמֹשֵׁ֥ל עֹ֖וד בִּיהוּדָֽה׃ ,לֹא־יִצְלַ֣ח בְּיָמָ֑יו ,בְּיָמָ֑יו ,Time
14861,478886,Jeremiah 46:2,clause_x,לְמִצְרַ֗יִם עַל־חֵ֨יל פַּרְעֹ֤ה נְכֹו֙ מֶ֣לֶךְ מִצְרַ֔יִם אֲשֶׁר־הָיָ֥ה עַל־נְהַר־פְּרָ֖ת בְּכַרְכְּמִ֑שׁ אֲשֶׁ֣ר הִכָּ֗ה נְבֽוּכַדְרֶאצַּר֙ מֶ֣לֶךְ בָּבֶ֔ל בִּשְׁנַת֙ הָֽרְבִיעִ֔ית לִיהֹויָקִ֥ים בֶּן־יֹאשִׁיָּ֖הוּ מֶ֥לֶךְ יְהוּדָֽה׃ ,אֲשֶׁ֣ר הִכָּ֗ה נְבֽוּכַדְרֶאצַּר֙ מֶ֣לֶךְ בָּבֶ֔ל בִּשְׁנַת֙ הָֽרְבִיעִ֔ית לִיהֹויָקִ֥ים בֶּן־יֹאשִׁיָּ֖הוּ מֶ֥לֶךְ יְהוּדָֽה׃ ,בִּשְׁנַת֙ הָֽרְבִיעִ֔ית לִיהֹויָקִ֥ים בֶּן־יֹאשִׁיָּ֖הוּ מֶ֥לֶךְ יְהוּדָֽה׃ ,Time
14902,479217,Jeremiah 48:47,clause_x,וְשַׁבְתִּ֧י שְׁבוּת־מֹואָ֛ב בְּאַחֲרִ֥ית הַיָּמִ֖ים נְאֻם־יְהוָ֑ה עַד־הֵ֖נָּה מִשְׁפַּ֥ט מֹואָֽב׃ ס ,וְשַׁבְתִּ֧י שְׁבוּת־מֹואָ֛ב בְּאַחֲרִ֥ית הַיָּמִ֖ים ,בְּאַחֲרִ֥ית הַיָּמִ֖ים ,Time
14922,479391,Jeremiah 49:34,clause_x,אֲשֶׁ֨ר הָיָ֧ה דְבַר־יְהוָ֛ה אֶל־יִרְמְיָ֥הוּ הַנָּבִ֖יא אֶל־עֵילָ֑ם בְּרֵאשִׁ֗ית מַלְכ֛וּת צִדְקִיָּ֥ה מֶֽלֶךְ־יְהוּדָ֖ה לֵאמֹֽר׃ ,אֲשֶׁ֨ר הָיָ֧ה דְבַר־יְהוָ֛ה אֶל־יִרְמְיָ֥הוּ הַנָּבִ֖יא אֶל־עֵילָ֑ם בְּרֵאשִׁ֗ית מַלְכ֛וּת צִדְקִיָּ֥ה מֶֽלֶךְ־יְהוּדָ֖ה ,בְּרֵאשִׁ֗ית מַלְכ֛וּת צִדְקִיָּ֥ה מֶֽלֶךְ־יְהוּדָ֖ה ,Time
14967,479639,Jeremiah 51:2,clause_x,וְשִׁלַּחְתִּ֨י לְבָבֶ֤ל׀ זָרִים֙ וְזֵר֔וּהָ וִיבֹקְק֖וּ אֶת־אַרְצָ֑הּ כִּֽי־הָי֥וּ עָלֶ֛יהָ מִסָּבִ֖יב בְּיֹ֥ום רָעָֽה׃ ,כִּֽי־הָי֥וּ עָלֶ֛יהָ מִסָּבִ֖יב בְּיֹ֥ום רָעָֽה׃ ,בְּיֹ֥ום רָעָֽה׃ ,Time
15045,479988,Jeremiah 52:28,clause_x,זֶ֣ה הָעָ֔ם אֲשֶׁ֥ר הֶגְלָ֖ה נְבֽוּכַדְרֶאצַּ֑ר בִּשְׁנַת־שֶׁ֕בַע יְהוּדִ֕ים שְׁלֹ֥שֶׁת אֲלָפִ֖ים וְעֶשְׂרִ֥ים וּשְׁלֹשָֽׁה׃ ,אֲשֶׁ֥ר הֶגְלָ֖ה נְבֽוּכַדְרֶאצַּ֑ר בִּשְׁנַת־שֶׁ֕בַע ,בִּשְׁנַת־שֶׁ֕בַע ,Time
15457,482804,Ezekiel 24:18,clause_x,וָאֲדַבֵּ֤ר אֶל־הָעָם֙ בַּבֹּ֔קֶר וַתָּ֥מָת אִשְׁתִּ֖י בָּעָ֑רֶב וָאַ֥עַשׂ בַּבֹּ֖קֶר כַּאֲשֶׁ֥ר צֻוֵּֽיתִי׃ ,וָאֲדַבֵּ֤ר אֶל־הָעָם֙ בַּבֹּ֔קֶר ,בַּבֹּ֔קֶר ,Time
15458,482805,Ezekiel 24:18,clause_x,וָאֲדַבֵּ֤ר אֶל־הָעָם֙ בַּבֹּ֔קֶר וַתָּ֥מָת אִשְׁתִּ֖י בָּעָ֑רֶב וָאַ֥עַשׂ בַּבֹּ֖קֶר כַּאֲשֶׁ֥ר צֻוֵּֽיתִי׃ ,וַתָּ֥מָת אִשְׁתִּ֖י בָּעָ֑רֶב ,בָּעָ֑רֶב ,Time
15650,483915,Ezekiel 34:26,clause_x,וְנָתַתִּ֥י אֹותָ֛ם וּסְבִיבֹ֥ות גִּבְעָתִ֖י בְּרָכָ֑ה וְהֹורַדְתִּ֤י הַגֶּ֨שֶׁם֙ בְּעִתֹּ֔ו גִּשְׁמֵ֥י בְרָכָ֖ה יִֽהְיֽוּ׃ ,וְהֹורַדְתִּ֤י הַגֶּ֨שֶׁם֙ בְּעִתֹּ֔ו ,בְּעִתֹּ֔ו ,Time
16131,487203,Amos 8:9,clause_x,וְהָיָ֣ה׀ בַּיֹּ֣ום הַה֗וּא נְאֻם֙ אֲדֹנָ֣י יְהוִ֔ה וְהֵבֵאתִ֥י הַשֶּׁ֖מֶשׁ בַּֽצָּהֳרָ֑יִם וְהַחֲשַׁכְתִּ֥י לָאָ֖רֶץ בְּיֹ֥ום אֹֽור׃ ,וְהֵבֵאתִ֥י הַשֶּׁ֖מֶשׁ בַּֽצָּהֳרָ֑יִם ,בַּֽצָּהֳרָ֑יִם ,Time
16132,487204,Amos 8:9,clause_x,וְהָיָ֣ה׀ בַּיֹּ֣ום הַה֗וּא נְאֻם֙ אֲדֹנָ֣י יְהוִ֔ה וְהֵבֵאתִ֥י הַשֶּׁ֖מֶשׁ בַּֽצָּהֳרָ֑יִם וְהַחֲשַׁכְתִּ֥י לָאָ֖רֶץ בְּיֹ֥ום אֹֽור׃ ,וְהַחֲשַׁכְתִּ֥י לָאָ֖רֶץ בְּיֹ֥ום אֹֽור׃ ,בְּיֹ֥ום אֹֽור׃ ,Time
16165,487354,Obadiah 1:12,clause_x,וְאַל־תֵּ֤רֶא בְיֹום־אָחִ֨יךָ֙ בְּיֹ֣ום נָכְרֹ֔ו וְאַל־תִּשְׂמַ֥ח לִבְנֵֽי־יְהוּדָ֖ה בְּיֹ֣ום אָבְדָ֑ם וְאַל־תַּגְדֵּ֥ל פִּ֖יךָ בְּיֹ֥ום צָרָֽה׃ ,וְאַל־תִּשְׂמַ֥ח לִבְנֵֽי־יְהוּדָ֖ה בְּיֹ֣ום ,בְּיֹ֣ום ,Time
16168,487358,Obadiah 1:13,clause_x,אַל־תָּבֹ֤וא בְשַֽׁעַר־עַמִּי֙ בְּיֹ֣ום אֵידָ֔ם אַל־תֵּ֧רֶא גַם־אַתָּ֛ה בְּרָעָתֹ֖ו בְּיֹ֣ום אֵידֹ֑ו וְאַל־תִּשְׁלַ֥חְנָה בְחֵילֹ֖ו בְּיֹ֥ום אֵידֹֽו׃ ,אַל־תֵּ֧רֶא גַם־אַתָּ֛ה בְּרָעָתֹ֖ו בְּיֹ֣ום אֵידֹ֑ו ,בְּיֹ֣ום אֵידֹ֑ו ,Time
16171,487362,Obadiah 1:14,clause_x,וְאַֽל־תַּעֲמֹד֙ עַל־הַפֶּ֔רֶק לְהַכְרִ֖ית אֶת־פְּלִיטָ֑יו וְאַל־תַּסְגֵּ֥ר שְׂרִידָ֖יו בְּיֹ֥ום צָרָֽה׃ ,וְאַל־תַּסְגֵּ֥ר שְׂרִידָ֖יו בְּיֹ֥ום צָרָֽה׃ ,בְּיֹ֥ום צָרָֽה׃ ,Time
16328,488548,Zephaniah 1:1,clause_x,דְּבַר־יְהוָ֣ה׀ אֲשֶׁ֣ר הָיָ֗ה אֶל־צְפַנְיָה֙ בֶּן־כּוּשִׁ֣י בֶן־גְּדַלְיָ֔ה בֶּן־אֲמַרְיָ֖ה בֶּן־חִזְקִיָּ֑ה בִּימֵ֛י יֹאשִׁיָּ֥הוּ בֶן־אָמֹ֖ון מֶ֥לֶךְ יְהוּדָֽה׃ ,אֲשֶׁ֣ר הָיָ֗ה אֶל־צְפַנְיָה֙ בֶּן־כּוּשִׁ֣י בֶן־גְּדַלְיָ֔ה בֶּן־אֲמַרְיָ֖ה בֶּן־חִזְקִיָּ֑ה בִּימֵ֛י יֹאשִׁיָּ֥הוּ בֶן־אָמֹ֖ון מֶ֥לֶךְ יְהוּדָֽה׃ ,בִּימֵ֛י יֹאשִׁיָּ֥הוּ בֶן־אָמֹ֖ון מֶ֥לֶךְ יְהוּדָֽה׃ ,Time
16429,489159,Zechariah 3:9,clause_x,כִּ֣י׀ הִנֵּ֣ה הָאֶ֗בֶן אֲשֶׁ֤ר נָתַ֨תִּי֙ לִפְנֵ֣י יְהֹושֻׁ֔עַ עַל־אֶ֥בֶן אַחַ֖ת שִׁבְעָ֣ה עֵינָ֑יִם הִנְנִ֧י מְפַתֵּ֣חַ פִּתֻּחָ֗הּ נְאֻם֙ יְהוָ֣ה צְבָאֹ֔ות וּמַשְׁתִּ֛י אֶת־עֲוֹ֥ן הָאָֽרֶץ־הַהִ֖יא בְּיֹ֥ום אֶחָֽד׃ ,וּמַשְׁתִּ֛י אֶת־עֲוֹ֥ן הָאָֽרֶץ־הַהִ֖יא בְּיֹ֥ום אֶחָֽד׃ ,בְּיֹ֥ום אֶחָֽד׃ ,Time
16548,489864,Zechariah 14:5,clause_x,וְנַסְתֶּ֣ם גֵּֽיא־הָרַ֗י כִּֽי־יַגִּ֣יעַ גֵּי־הָרִים֮ אֶל־אָצַל֒ וְנַסְתֶּ֗ם כַּאֲשֶׁ֤ר נַסְתֶּם֙ מִפְּנֵ֣י הָרַ֔עַשׁ בִּימֵ֖י עֻזִּיָּ֣ה מֶֽלֶךְ־יְהוּדָ֑ה וּבָא֙ יְהוָ֣ה אֱלֹהַ֔י כָּל־קְדֹשִׁ֖ים עִמָּֽךְ׃ ,כַּאֲשֶׁ֤ר נַסְתֶּם֙ מִפְּנֵ֣י הָרַ֔עַשׁ בִּימֵ֖י עֻזִּיָּ֣ה מֶֽלֶךְ־יְהוּדָ֑ה ,בִּימֵ֖י עֻזִּיָּ֣ה מֶֽלֶךְ־יְהוּדָ֑ה ,Time
19890,437184,Exodus 34:2,medial_adj,וֶהְיֵ֥ה נָכֹ֖ון לַבֹּ֑קֶר וְעָלִ֤יתָ בַבֹּ֨קֶר֙ אֶל־הַ֣ר סִינַ֔י וְנִצַּבְתָּ֥ לִ֛י שָׁ֖ם עַל־רֹ֥אשׁ הָהָֽר׃ ,וְעָלִ֤יתָ בַבֹּ֨קֶר֙ אֶל־הַ֣ר סִינַ֔י ,בַבֹּ֨קֶר֙ ,Time
19973,449374,Joshua 7:14,medial_adj,וְנִקְרַבְתֶּ֥ם בַּבֹּ֖קֶר לְשִׁבְטֵיכֶ֑ם וְהָיָ֡ה הַשֵּׁבֶט֩ אֲשֶׁר־יִלְכְּדֶ֨נּוּ יְהוָ֜ה יִקְרַ֣ב לַמִּשְׁפָּחֹ֗ות וְהַמִּשְׁפָּחָ֞ה אֲשֶֽׁר־יִלְכְּדֶ֤נָּה יְהוָה֙ תִּקְרַ֣ב לַבָּתִּ֔ים וְהַבַּ֨יִת֙ אֲשֶׁ֣ר יִלְכְּדֶ֣נּוּ יְהוָ֔ה יִקְרַ֖ב לַגְּבָרִֽים׃ ,וְנִקְרַבְתֶּ֥ם בַּבֹּ֖קֶר לְשִׁבְטֵיכֶ֑ם ,בַּבֹּ֖קֶר ,Time
19986,452776,Judges 13:10,medial_adj,וַתְּמַהֵר֙ הָֽאִשָּׁ֔ה וַתָּ֖רָץ וַתַּגֵּ֣ד לְאִישָׁ֑הּ וַתֹּ֣אמֶר אֵלָ֔יו הִנֵּ֨ה נִרְאָ֤ה אֵלַי֙ הָאִ֔ישׁ אֲשֶׁר־בָּ֥א בַיֹּ֖ום אֵלָֽי׃ ,אֲשֶׁר־בָּ֥א בַיֹּ֖ום אֵלָֽי׃ ,בַיֹּ֖ום ,Time
20140,479819,Jeremiah 51:46,medial_adj,וּפֶן־יֵרַ֤ךְ לְבַבְכֶם֙ וְתִֽירְא֔וּ בַּשְּׁמוּעָ֖ה הַנִּשְׁמַ֣עַת בָּאָ֑רֶץ וּבָ֧א בַשָּׁנָ֣ה הַשְּׁמוּעָ֗ה וְאַחֲרָ֤יו בַּשָּׁנָה֙ הַשְּׁמוּעָ֔ה וְחָמָ֣ס בָּאָ֔רֶץ וּמֹשֵׁ֖ל עַל־מֹשֵֽׁל׃ ,וּבָ֧א בַשָּׁנָ֣ה הַשְּׁמוּעָ֗ה ,בַשָּׁנָ֣ה ,Time
20359,428646,Genesis 14:1,wayehi_x,וַיְהִ֗י בִּימֵי֙ אַמְרָפֶ֣ל מֶֽלֶךְ־שִׁנְעָ֔ר אַרְיֹ֖וךְ מֶ֣לֶךְ אֶלָּסָ֑ר כְּדָרְלָעֹ֨מֶר֙ מֶ֣לֶךְ עֵילָ֔ם וְתִדְעָ֖ל מֶ֥לֶךְ גֹּויִֽם׃ ,וַיְהִ֗י בִּימֵי֙ אַמְרָפֶ֣ל מֶֽלֶךְ־שִׁנְעָ֔ר אַרְיֹ֖וךְ מֶ֣לֶךְ אֶלָּסָ֑ר כְּדָרְלָעֹ֨מֶר֙ מֶ֣לֶךְ עֵילָ֔ם וְתִדְעָ֖ל מֶ֥לֶךְ גֹּויִֽם׃ ,בִּימֵי֙ אַמְרָפֶ֣ל מֶֽלֶךְ־שִׁנְעָ֔ר אַרְיֹ֖וךְ מֶ֣לֶךְ אֶלָּסָ֑ר כְּדָרְלָעֹ֨מֶר֙ מֶ֣לֶךְ עֵילָ֔ם וְתִדְעָ֖ל מֶ֥לֶךְ גֹּויִֽם׃ ,Time
20381,432161,Genesis 41:8,wayehi_x,וַיְהִ֤י בַבֹּ֨קֶר֙ וַתִּפָּ֣עֶם רוּחֹ֔ו וַיִּשְׁלַ֗ח וַיִּקְרָ֛א אֶת־כָּל־חַרְטֻמֵּ֥י מִצְרַ֖יִם וְאֶת־כָּל־חֲכָמֶ֑יהָ וַיְסַפֵּ֨ר פַּרְעֹ֤ה לָהֶם֙ אֶת־חֲלֹמֹ֔ו וְאֵין־פֹּותֵ֥ר אֹותָ֖ם לְפַרְעֹֽה׃ ,וַיְהִ֤י בַבֹּ֨קֶר֙ ,בַבֹּ֨קֶר֙ ,Time
20392,434179,Exodus 6:28,wayehi_x,וַיְהִ֗י בְּיֹ֨ום דִּבֶּ֧ר יְהוָ֛ה אֶל־מֹשֶׁ֖ה בְּאֶ֥רֶץ מִצְרָֽיִם׃ פ ,וַיְהִ֗י בְּיֹ֨ום ,בְּיֹ֨ום ,Time
20399,434919,Exodus 12:51,wayehi_x,וַיְהִ֕י בְּעֶ֖צֶם הַיֹּ֣ום הַזֶּ֑ה הֹוצִ֨יא יְהוָ֜ה אֶת־בְּנֵ֧י יִשְׂרָאֵ֛ל מֵאֶ֥רֶץ מִצְרַ֖יִם עַל־צִבְאֹתָֽם׃ פ ,וַיְהִ֕י בְּעֶ֖צֶם הַיֹּ֣ום הַזֶּ֑ה ,בְּעֶ֖צֶם הַיֹּ֣ום הַזֶּ֑ה ,Time
20401,435095,Exodus 14:24,wayehi_x,וַֽיְהִי֙ בְּאַשְׁמֹ֣רֶת הַבֹּ֔קֶר וַיַּשְׁקֵ֤ף יְהוָה֙ אֶל־מַחֲנֵ֣ה מִצְרַ֔יִם בְּעַמּ֥וּד אֵ֖שׁ וְעָנָ֑ן וַיָּ֕הָם אֵ֖ת מַחֲנֵ֥ה מִצְרָֽיִם׃ ,וַֽיְהִי֙ בְּאַשְׁמֹ֣רֶת הַבֹּ֔קֶר ,בְּאַשְׁמֹ֣רֶת הַבֹּ֔קֶר ,Time
20414,443527,Numbers 22:41,wayehi_x,וַיְהִ֣י בַבֹּ֔קֶר וַיִּקַּ֤ח בָּלָק֙ אֶת־בִּלְעָ֔ם וַֽיַּעֲלֵ֖הוּ בָּמֹ֣ות בָּ֑עַל וַיַּ֥רְא מִשָּׁ֖ם קְצֵ֥ה הָעָֽם׃ ,וַיְהִ֣י בַבֹּ֔קֶר ,בַבֹּ֔קֶר ,Time
20471,456266,1_Samuel 18:19,wayehi_x,וַיְהִ֗י בְּעֵ֥ת תֵּ֛ת אֶת־מֵרַ֥ב בַּת־שָׁא֖וּל לְדָוִ֑ד וְהִ֧יא נִתְּנָ֛ה לְעַדְרִיאֵ֥ל הַמְּחֹלָתִ֖י לְאִשָּֽׁה׃ ,וַיְהִ֗י בְּעֵ֥ת ,בְּעֵ֥ת ,Time
20474,456630,1_Samuel 20:35,wayehi_x,וַיְהִ֣י בַבֹּ֔קֶר וַיֵּצֵ֧א יְהֹונָתָ֛ן הַשָּׂדֶ֖ה לְמֹועֵ֣ד דָּוִ֑ד וְנַ֥עַר קָטֹ֖ן עִמֹּֽו׃ ,וַיְהִ֣י בַבֹּ֔קֶר ,בַבֹּ֔קֶר ,Time
20493,459025,2_Samuel 11:14,wayehi_x,וַיְהִ֣י בַבֹּ֔קֶר וַיִּכְתֹּ֥ב דָּוִ֛ד סֵ֖פֶר אֶל־יֹואָ֑ב וַיִּשְׁלַ֖ח בְּיַ֥ד אוּרִיָּֽה׃ ,וַיְהִ֣י בַבֹּ֔קֶר ,בַבֹּ֔קֶר ,Time
20507,461908,1_Kings 6:1,wayehi_x,וַיְהִ֣י בִשְׁמֹונִ֣ים שָׁנָ֣ה וְאַרְבַּ֣ע מֵאֹ֣ות שָׁנָ֡ה לְצֵ֣את בְּנֵֽי־יִשְׂרָאֵ֣ל מֵאֶֽרֶץ־מִצְרַיִם֩ בַּשָּׁנָ֨ה הָרְבִיעִ֜ית בְּחֹ֣דֶשׁ זִ֗ו ה֚וּא הַחֹ֣דֶשׁ הַשֵּׁנִ֔י לִמְלֹ֥ךְ שְׁלֹמֹ֖ה עַל־יִשְׂרָאֵ֑ל וַיִּ֥בֶן הַבַּ֖יִת לַיהוָֽה׃ ,וַיְהִ֣י בִשְׁמֹונִ֣ים שָׁנָ֣ה וְאַרְבַּ֣ע מֵאֹ֣ות שָׁנָ֡ה בַּשָּׁנָ֨ה הָרְבִיעִ֜ית בְּחֹ֣דֶשׁ זִ֗ו ,בִשְׁמֹונִ֣ים שָׁנָ֣ה וְאַרְבַּ֣ע מֵאֹ֣ות שָׁנָ֡ה ,Time
20525,463849,1_Kings 18:27,wayehi_x,וַיְהִ֨י בַֽצָּהֳרַ֜יִם וַיְהַתֵּ֧ל בָּהֶ֣ם אֵלִיָּ֗הוּ וַיֹּ֨אמֶר֙ קִרְא֤וּ בְקֹול־גָּדֹול֙ כִּֽי־אֱלֹהִ֣ים ה֔וּא כִּ֣י שִׂ֧יחַ וְכִֽי־שִׂ֛יג לֹ֖ו וְכִֽי־דֶ֣רֶךְ לֹ֑ו אוּלַ֛י יָשֵׁ֥ן ה֖וּא וְיִקָֽץ׃ ,וַיְהִ֨י בַֽצָּהֳרַ֜יִם ,בַֽצָּהֳרַ֜יִם ,Time
20548,467185,2_Kings 18:1,wayehi_x,וַֽיְהִי֙ בִּשְׁנַ֣ת שָׁלֹ֔שׁ לְהֹושֵׁ֥עַ בֶּן־אֵלָ֖ה מֶ֣לֶךְ יִשְׂרָאֵ֑ל מָלַ֛ךְ חִזְקִיָּ֥ה בֶן־אָחָ֖ז מֶ֥לֶךְ יְהוּדָֽה׃ ,וַֽיְהִי֙ בִּשְׁנַ֣ת שָׁלֹ֔שׁ לְהֹושֵׁ֥עַ בֶּן־אֵלָ֖ה מֶ֣לֶךְ יִשְׂרָאֵ֑ל ,בִּשְׁנַ֣ת שָׁלֹ֔שׁ לְהֹושֵׁ֥עַ בֶּן־אֵלָ֖ה מֶ֣לֶךְ יִשְׂרָאֵ֑ל ,Time
20551,467729,2_Kings 22:3,wayehi_x,וַיְהִ֗י בִּשְׁמֹנֶ֤ה עֶשְׂרֵה֙ שָׁנָ֔ה לַמֶּ֖לֶךְ יֹאשִׁיָּ֑הוּ שָׁלַ֣ח הַ֠מֶּלֶךְ אֶת־שָׁפָ֨ן בֶּן־אֲצַלְיָ֤הוּ בֶן־מְשֻׁלָּם֙ הַסֹּפֵ֔ר בֵּ֥ית יְהוָ֖ה לֵאמֹֽר׃ ,וַיְהִ֗י בִּשְׁמֹנֶ֤ה עֶשְׂרֵה֙ שָׁנָ֔ה לַמֶּ֖לֶךְ יֹאשִׁיָּ֑הוּ ,בִּשְׁמֹנֶ֤ה עֶשְׂרֵה֙ שָׁנָ֔ה לַמֶּ֖לֶךְ יֹאשִׁיָּ֑הוּ ,Time
20552,468038,2_Kings 25:1,wayehi_x,וַיְהִי֩ בִשְׁנַ֨ת הַתְּשִׁיעִ֜ית לְמָלְכֹ֗ו בַּחֹ֣דֶשׁ הָעֲשִׂירִי֮ בֶּעָשֹׂ֣ור לַחֹדֶשׁ֒ בָּ֠א נְבֻכַדְנֶאצַּ֨ר מֶֽלֶךְ־בָּבֶ֜ל ה֧וּא וְכָל־חֵילֹ֛ו עַל־יְרוּשָׁלִַ֖ם וַיִּ֣חַן עָלֶ֑יהָ וַיִּבְנ֥וּ עָלֶ֖יהָ דָּיֵ֥ק סָבִֽיב׃ ,וַיְהִי֩ בִשְׁנַ֨ת הַתְּשִׁיעִ֜ית ,בִשְׁנַ֨ת הַתְּשִׁיעִ֜ית ,Time
20557,470815,Isaiah 36:1,wayehi_x,וַיְהִ֡י בְּאַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה לַמֶּ֣לֶךְ חִזְקִיָּ֗הוּ עָלָ֞ה סַנְחֵרִ֤יב מֶֽלֶךְ־אַשּׁוּר֙ עַ֣ל כָּל־עָרֵ֧י יְהוּדָ֛ה הַבְּצֻרֹ֖ות וַֽיִּתְפְּשֵֽׂם׃ ,וַיְהִ֡י בְּאַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה לַמֶּ֣לֶךְ חִזְקִיָּ֗הוּ ,בְּאַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה לַמֶּ֣לֶךְ חִזְקִיָּ֗הוּ ,Time
